

==> Preparing data..
Files already downloaded and verified
175 Loss: 1.283 | Acc: 57.160
176 Loss: 1.285 | Acc: 56.970
177 Loss: 1.285 | Acc: 56.910
178 Loss: 1.279 | Acc: 57.300
179 Loss: 1.275 | Acc: 57.810
180 Loss: 1.276 | Acc: 57.350
181 Loss: 1.274 | Acc: 57.450
182 Loss: 1.266 | Acc: 58.120
183 Loss: 1.265 | Acc: 57.520
184 Loss: 1.268 | Acc: 57.750
185 Loss: 1.265 | Acc: 57.820
186 Loss: 1.261 | Acc: 58.290
187 Loss: 1.260 | Acc: 57.620
188 Loss: 1.260 | Acc: 58.300
189 Loss: 1.259 | Acc: 57.930
190 Loss: 1.257 | Acc: 57.920
191 Loss: 1.255 | Acc: 58.220
192 Loss: 1.250 | Acc: 58.410
193 Loss: 1.248 | Acc: 58.560
194 Loss: 1.248 | Acc: 58.350
195 Loss: 1.246 | Acc: 58.470
196 Loss: 1.244 | Acc: 58.760
197 Loss: 1.244 | Acc: 58.470
198 Loss: 1.240 | Acc: 58.410
199 Loss: 1.237 | Acc: 59.100
running k-means on cuda..
[running kmeans]: 22it [00:03,  6.00it/s, center_shift=0.000000, iteration=22, tol=0.000100]
torch.Size([10000])
0 Loss: 0.775 | Acc: 30.080
1 Loss: 0.692 | Acc: 54.160
2 Loss: 0.634 | Acc: 69.990
3 Loss: 0.632 | Acc: 69.930
4 Loss: 0.617 | Acc: 69.930
5 Loss: 0.590 | Acc: 69.940
6 Loss: 0.577 | Acc: 70.000
7 Loss: 0.571 | Acc: 70.230
8 Loss: 0.563 | Acc: 71.030
9 Loss: 0.556 | Acc: 72.420
10 Loss: 0.553 | Acc: 73.270
11 Loss: 0.554 | Acc: 73.780
12 Loss: 0.552 | Acc: 73.980
13 Loss: 0.549 | Acc: 74.300
14 Loss: 0.545 | Acc: 74.160
15 Loss: 0.543 | Acc: 73.880
16 Loss: 0.542 | Acc: 74.170
17 Loss: 0.539 | Acc: 74.680
18 Loss: 0.537 | Acc: 75.020
19 Loss: 0.536 | Acc: 75.050
20 Loss: 0.535 | Acc: 74.970
21 Loss: 0.534 | Acc: 75.260
22 Loss: 0.532 | Acc: 75.310
23 Loss: 0.531 | Acc: 75.250
24 Loss: 0.530 | Acc: 75.230
25 Loss: 0.528 | Acc: 75.440
26 Loss: 0.525 | Acc: 75.660
27 Loss: 0.523 | Acc: 75.980
28 Loss: 0.521 | Acc: 76.180
29 Loss: 0.518 | Acc: 76.480
30 Loss: 0.515 | Acc: 76.590
31 Loss: 0.512 | Acc: 76.880
32 Loss: 0.508 | Acc: 77.210
33 Loss: 0.504 | Acc: 77.440
34 Loss: 0.499 | Acc: 78.170
35 Loss: 0.493 | Acc: 78.520
36 Loss: 0.488 | Acc: 78.640
37 Loss: 0.484 | Acc: 78.620
38 Loss: 0.488 | Acc: 78.600
39 Loss: 0.490 | Acc: 77.640
0 Loss: 2.434 | Acc: 8.110
1 Loss: 2.519 | Acc: 14.140
2 Loss: 2.355 | Acc: 16.660
3 Loss: 2.227 | Acc: 18.920
4 Loss: 2.197 | Acc: 18.840
5 Loss: 2.186 | Acc: 19.930
6 Loss: 2.158 | Acc: 22.120
7 Loss: 2.133 | Acc: 24.180
8 Loss: 2.107 | Acc: 25.350
9 Loss: 2.090 | Acc: 26.550
10 Loss: 2.078 | Acc: 27.650
11 Loss: 2.068 | Acc: 27.120
12 Loss: 2.053 | Acc: 27.110
13 Loss: 2.037 | Acc: 27.960
14 Loss: 2.028 | Acc: 28.900
15 Loss: 2.022 | Acc: 29.480
16 Loss: 2.015 | Acc: 30.030
17 Loss: 2.006 | Acc: 30.720
18 Loss: 1.996 | Acc: 31.180
19 Loss: 1.985 | Acc: 32.040
20 Loss: 1.974 | Acc: 32.460
21 Loss: 1.966 | Acc: 32.560
22 Loss: 1.961 | Acc: 32.300
23 Loss: 1.955 | Acc: 32.420
24 Loss: 1.947 | Acc: 32.770
25 Loss: 1.938 | Acc: 33.190
26 Loss: 1.930 | Acc: 33.840
27 Loss: 1.924 | Acc: 34.260
28 Loss: 1.920 | Acc: 34.610
29 Loss: 1.915 | Acc: 34.700
30 Loss: 1.909 | Acc: 34.930
31 Loss: 1.901 | Acc: 35.360
32 Loss: 1.894 | Acc: 35.580
33 Loss: 1.890 | Acc: 35.910
34 Loss: 1.886 | Acc: 35.900
35 Loss: 1.881 | Acc: 35.960
36 Loss: 1.875 | Acc: 36.310
37 Loss: 1.868 | Acc: 36.540
38 Loss: 1.863 | Acc: 36.650
39 Loss: 1.860 | Acc: 36.810
40 Loss: 1.856 | Acc: 36.600
41 Loss: 1.851 | Acc: 36.920
42 Loss: 1.846 | Acc: 37.020
43 Loss: 1.841 | Acc: 37.070
44 Loss: 1.837 | Acc: 37.250
45 Loss: 1.833 | Acc: 37.300
46 Loss: 1.829 | Acc: 37.580
47 Loss: 1.825 | Acc: 37.890
48 Loss: 1.821 | Acc: 38.080
49 Loss: 1.817 | Acc: 38.220
50 Loss: 1.813 | Acc: 38.290
51 Loss: 1.809 | Acc: 38.210
52 Loss: 1.805 | Acc: 38.240
53 Loss: 1.802 | Acc: 38.370
54 Loss: 1.798 | Acc: 38.600
55 Loss: 1.795 | Acc: 38.690
56 Loss: 1.791 | Acc: 38.710
57 Loss: 1.788 | Acc: 38.840
58 Loss: 1.784 | Acc: 39.010
59 Loss: 1.781 | Acc: 39.120
60 Loss: 1.777 | Acc: 39.130
61 Loss: 1.774 | Acc: 39.220
62 Loss: 1.771 | Acc: 39.330
63 Loss: 1.767 | Acc: 39.520
64 Loss: 1.764 | Acc: 39.740
65 Loss: 1.761 | Acc: 39.780
66 Loss: 1.758 | Acc: 40.000
67 Loss: 1.755 | Acc: 40.070
68 Loss: 1.751 | Acc: 40.110
69 Loss: 1.748 | Acc: 40.220
70 Loss: 1.745 | Acc: 40.360
71 Loss: 1.742 | Acc: 40.520
72 Loss: 1.739 | Acc: 40.610
73 Loss: 1.736 | Acc: 40.730
74 Loss: 1.733 | Acc: 40.820
75 Loss: 1.729 | Acc: 41.030
76 Loss: 1.726 | Acc: 41.200
77 Loss: 1.723 | Acc: 41.320
78 Loss: 1.720 | Acc: 41.450
79 Loss: 1.717 | Acc: 41.630
80 Loss: 1.714 | Acc: 41.620
81 Loss: 1.711 | Acc: 41.780
82 Loss: 1.708 | Acc: 41.890
83 Loss: 1.705 | Acc: 42.200
84 Loss: 1.702 | Acc: 42.420
85 Loss: 1.699 | Acc: 42.420
86 Loss: 1.696 | Acc: 42.530
87 Loss: 1.693 | Acc: 42.620
88 Loss: 1.690 | Acc: 42.720
89 Loss: 1.687 | Acc: 42.810
90 Loss: 1.683 | Acc: 42.950
91 Loss: 1.680 | Acc: 43.050
92 Loss: 1.677 | Acc: 43.240
93 Loss: 1.674 | Acc: 43.430
94 Loss: 1.671 | Acc: 43.570
95 Loss: 1.668 | Acc: 43.680
96 Loss: 1.665 | Acc: 43.830
97 Loss: 1.662 | Acc: 43.870
98 Loss: 1.659 | Acc: 43.900
99 Loss: 1.656 | Acc: 44.010
100 Loss: 1.653 | Acc: 44.070
101 Loss: 1.650 | Acc: 44.280
102 Loss: 1.647 | Acc: 44.390
103 Loss: 1.644 | Acc: 44.510
104 Loss: 1.641 | Acc: 44.640
105 Loss: 1.638 | Acc: 44.730
106 Loss: 1.635 | Acc: 44.880
107 Loss: 1.632 | Acc: 44.930
108 Loss: 1.629 | Acc: 45.010
109 Loss: 1.626 | Acc: 45.110
110 Loss: 1.623 | Acc: 45.250
111 Loss: 1.620 | Acc: 45.400
112 Loss: 1.617 | Acc: 45.490
113 Loss: 1.614 | Acc: 45.570
114 Loss: 1.611 | Acc: 45.650
115 Loss: 1.608 | Acc: 45.710
116 Loss: 1.605 | Acc: 45.840
117 Loss: 1.602 | Acc: 45.890
118 Loss: 1.599 | Acc: 45.980
119 Loss: 1.596 | Acc: 46.120
120 Loss: 1.593 | Acc: 46.320
121 Loss: 1.590 | Acc: 46.440
122 Loss: 1.587 | Acc: 46.550
123 Loss: 1.584 | Acc: 46.630
124 Loss: 1.581 | Acc: 46.730
125 Loss: 1.578 | Acc: 46.840
126 Loss: 1.575 | Acc: 46.950
127 Loss: 1.572 | Acc: 47.140
128 Loss: 1.569 | Acc: 47.210
129 Loss: 1.566 | Acc: 47.310
130 Loss: 1.563 | Acc: 47.420
131 Loss: 1.560 | Acc: 47.510
132 Loss: 1.557 | Acc: 47.560
133 Loss: 1.554 | Acc: 47.770
134 Loss: 1.551 | Acc: 47.840
135 Loss: 1.548 | Acc: 47.920
136 Loss: 1.545 | Acc: 47.970
137 Loss: 1.542 | Acc: 48.070
138 Loss: 1.539 | Acc: 48.140
139 Loss: 1.536 | Acc: 48.340
140 Loss: 1.533 | Acc: 48.450
141 Loss: 1.530 | Acc: 48.540
142 Loss: 1.527 | Acc: 48.650
143 Loss: 1.524 | Acc: 48.740
144 Loss: 1.521 | Acc: 48.900
145 Loss: 1.518 | Acc: 49.000
146 Loss: 1.515 | Acc: 49.030
147 Loss: 1.512 | Acc: 49.240
148 Loss: 1.509 | Acc: 49.300
149 Loss: 1.506 | Acc: 49.350
150 Loss: 1.503 | Acc: 49.390
151 Loss: 1.501 | Acc: 49.490
152 Loss: 1.498 | Acc: 49.610
153 Loss: 1.495 | Acc: 49.690
154 Loss: 1.492 | Acc: 49.760
155 Loss: 1.489 | Acc: 49.970
156 Loss: 1.486 | Acc: 50.070
157 Loss: 1.483 | Acc: 50.190
158 Loss: 1.481 | Acc: 50.320
159 Loss: 1.478 | Acc: 50.450
160 Loss: 1.475 | Acc: 50.570
161 Loss: 1.472 | Acc: 50.640
162 Loss: 1.469 | Acc: 50.780
163 Loss: 1.466 | Acc: 50.910
164 Loss: 1.464 | Acc: 51.060
165 Loss: 1.461 | Acc: 51.180
166 Loss: 1.458 | Acc: 51.380
167 Loss: 1.455 | Acc: 51.480
168 Loss: 1.452 | Acc: 51.520
169 Loss: 1.450 | Acc: 51.540
170 Loss: 1.447 | Acc: 51.650
171 Loss: 1.444 | Acc: 51.810
172 Loss: 1.441 | Acc: 51.950
173 Loss: 1.439 | Acc: 52.030
174 Loss: 1.436 | Acc: 52.070
175 Loss: 1.433 | Acc: 52.210
176 Loss: 1.431 | Acc: 52.280
177 Loss: 1.428 | Acc: 52.350
178 Loss: 1.425 | Acc: 52.460
179 Loss: 1.422 | Acc: 52.540
180 Loss: 1.420 | Acc: 52.670
181 Loss: 1.417 | Acc: 52.730
182 Loss: 1.414 | Acc: 52.760
183 Loss: 1.412 | Acc: 52.890
184 Loss: 1.409 | Acc: 52.970
185 Loss: 1.407 | Acc: 53.100
186 Loss: 1.404 | Acc: 53.210
187 Loss: 1.401 | Acc: 53.340
188 Loss: 1.399 | Acc: 53.460
189 Loss: 1.396 | Acc: 53.520
190 Loss: 1.394 | Acc: 53.610
191 Loss: 1.391 | Acc: 53.760
192 Loss: 1.388 | Acc: 53.880
193 Loss: 1.386 | Acc: 53.950
194 Loss: 1.383 | Acc: 54.060
195 Loss: 1.381 | Acc: 54.190
196 Loss: 1.378 | Acc: 54.290
197 Loss: 1.376 | Acc: 54.380
198 Loss: 1.373 | Acc: 54.510
199 Loss: 1.371 | Acc: 54.560
running k-means on cuda..
[running kmeans]: 14it [00:02,  6.10it/s, center_shift=0.000000, iteration=14, tol=0.000100]
torch.Size([10000])
0 Loss: 0.693 | Acc: 69.450
1 Loss: 0.693 | Acc: 69.450
2 Loss: 0.693 | Acc: 69.450
3 Loss: 0.693 | Acc: 69.450
4 Loss: 0.693 | Acc: 69.450
5 Loss: 0.693 | Acc: 69.450
6 Loss: 0.693 | Acc: 69.450
7 Loss: 0.693 | Acc: 69.450
8 Loss: 0.693 | Acc: 69.450
9 Loss: 0.693 | Acc: 69.450
10 Loss: 0.693 | Acc: 69.450
11 Loss: 0.693 | Acc: 69.450
12 Loss: 0.693 | Acc: 69.450
13 Loss: 0.693 | Acc: 69.450
14 Loss: 0.693 | Acc: 69.450
15 Loss: 0.693 | Acc: 69.450
16 Loss: 0.693 | Acc: 69.450
17 Loss: 0.693 | Acc: 69.450
18 Loss: 0.693 | Acc: 69.450
19 Loss: 0.693 | Acc: 69.450
20 Loss: 0.693 | Acc: 69.450
21 Loss: 0.693 | Acc: 69.450
22 Loss: 0.693 | Acc: 69.450
23 Loss: 0.693 | Acc: 69.450
24 Loss: 0.693 | Acc: 69.450
25 Loss: 0.693 | Acc: 69.450
26 Loss: 0.693 | Acc: 69.450
27 Loss: 0.693 | Acc: 69.450
28 Loss: 0.693 | Acc: 69.450
29 Loss: 0.693 | Acc: 69.450
30 Loss: 0.693 | Acc: 69.450
31 Loss: 0.693 | Acc: 69.450
32 Loss: 0.693 | Acc: 69.450
33 Loss: 0.693 | Acc: 69.450
34 Loss: 0.693 | Acc: 69.450
35 Loss: 0.693 | Acc: 69.450
36 Loss: 0.693 | Acc: 69.450
37 Loss: 0.693 | Acc: 69.450
38 Loss: 0.693 | Acc: 69.450
39 Loss: 0.693 | Acc: 69.450
0 Loss: 2.297 | Acc: 10.730
1 Loss: 2.220 | Acc: 18.730
2 Loss: 2.158 | Acc: 24.400
3 Loss: 2.105 | Acc: 26.510
4 Loss: 2.065 | Acc: 28.040
5 Loss: 2.037 | Acc: 29.350
6 Loss: 2.016 | Acc: 30.720
7 Loss: 2.000 | Acc: 31.640
8 Loss: 1.986 | Acc: 32.320
9 Loss: 1.970 | Acc: 32.690
10 Loss: 1.954 | Acc: 33.280
11 Loss: 1.938 | Acc: 33.710
12 Loss: 1.923 | Acc: 33.940
13 Loss: 1.911 | Acc: 34.130
14 Loss: 1.900 | Acc: 34.160
15 Loss: 1.890 | Acc: 34.300
16 Loss: 1.881 | Acc: 34.990
17 Loss: 1.873 | Acc: 35.390
18 Loss: 1.864 | Acc: 35.810
19 Loss: 1.855 | Acc: 36.080
20 Loss: 1.847 | Acc: 36.510
21 Loss: 1.840 | Acc: 36.630
22 Loss: 1.834 | Acc: 36.730
23 Loss: 1.828 | Acc: 36.840
24 Loss: 1.821 | Acc: 37.110
25 Loss: 1.814 | Acc: 37.380
26 Loss: 1.808 | Acc: 37.690
27 Loss: 1.801 | Acc: 37.920
28 Loss: 1.795 | Acc: 38.210
29 Loss: 1.788 | Acc: 38.610
30 Loss: 1.783 | Acc: 38.820
31 Loss: 1.777 | Acc: 39.000
32 Loss: 1.771 | Acc: 39.400
33 Loss: 1.766 | Acc: 39.580
34 Loss: 1.760 | Acc: 39.860
35 Loss: 1.755 | Acc: 40.260
36 Loss: 1.749 | Acc: 40.550
37 Loss: 1.743 | Acc: 40.810
38 Loss: 1.738 | Acc: 40.990
39 Loss: 1.732 | Acc: 41.260
40 Loss: 1.727 | Acc: 41.440
41 Loss: 1.721 | Acc: 41.630
42 Loss: 1.716 | Acc: 42.010
43 Loss: 1.710 | Acc: 42.330
44 Loss: 1.705 | Acc: 42.780
45 Loss: 1.699 | Acc: 43.030
46 Loss: 1.694 | Acc: 43.340
47 Loss: 1.688 | Acc: 43.550
48 Loss: 1.683 | Acc: 43.610
49 Loss: 1.678 | Acc: 43.930
50 Loss: 1.672 | Acc: 44.220
51 Loss: 1.667 | Acc: 44.350
52 Loss: 1.661 | Acc: 44.510
53 Loss: 1.656 | Acc: 44.690
54 Loss: 1.651 | Acc: 44.880
55 Loss: 1.646 | Acc: 44.860
56 Loss: 1.640 | Acc: 44.880
57 Loss: 1.635 | Acc: 45.190
58 Loss: 1.630 | Acc: 45.380
59 Loss: 1.625 | Acc: 45.610
60 Loss: 1.620 | Acc: 45.710
61 Loss: 1.615 | Acc: 45.900
62 Loss: 1.610 | Acc: 46.000
63 Loss: 1.605 | Acc: 46.080
64 Loss: 1.600 | Acc: 46.330
65 Loss: 1.595 | Acc: 46.440
66 Loss: 1.590 | Acc: 46.570
67 Loss: 1.585 | Acc: 46.680
68 Loss: 1.580 | Acc: 46.870
69 Loss: 1.575 | Acc: 46.980
70 Loss: 1.570 | Acc: 47.080
71 Loss: 1.565 | Acc: 47.200
72 Loss: 1.561 | Acc: 47.350
73 Loss: 1.556 | Acc: 47.440
74 Loss: 1.551 | Acc: 47.630
75 Loss: 1.546 | Acc: 47.780
76 Loss: 1.542 | Acc: 47.960
77 Loss: 1.537 | Acc: 48.190
78 Loss: 1.532 | Acc: 48.320
79 Loss: 1.528 | Acc: 48.450
80 Loss: 1.523 | Acc: 48.610
81 Loss: 1.519 | Acc: 48.680
82 Loss: 1.514 | Acc: 48.870
83 Loss: 1.509 | Acc: 49.010
84 Loss: 1.505 | Acc: 49.060
85 Loss: 1.500 | Acc: 49.260
86 Loss: 1.496 | Acc: 49.330
87 Loss: 1.491 | Acc: 49.420
88 Loss: 1.487 | Acc: 49.550
89 Loss: 1.483 | Acc: 49.660
90 Loss: 1.478 | Acc: 49.780
91 Loss: 1.474 | Acc: 49.900
92 Loss: 1.469 | Acc: 49.990
93 Loss: 1.465 | Acc: 50.210
94 Loss: 1.461 | Acc: 50.370
95 Loss: 1.456 | Acc: 50.480
96 Loss: 1.452 | Acc: 50.660
97 Loss: 1.448 | Acc: 50.820
98 Loss: 1.443 | Acc: 50.870
99 Loss: 1.439 | Acc: 51.070
100 Loss: 1.435 | Acc: 51.140
101 Loss: 1.431 | Acc: 51.340
102 Loss: 1.426 | Acc: 51.480
103 Loss: 1.422 | Acc: 51.660
104 Loss: 1.418 | Acc: 51.850
105 Loss: 1.414 | Acc: 51.980
106 Loss: 1.410 | Acc: 52.070
107 Loss: 1.406 | Acc: 52.260
108 Loss: 1.402 | Acc: 52.350
109 Loss: 1.398 | Acc: 52.480
110 Loss: 1.394 | Acc: 52.460
111 Loss: 1.390 | Acc: 52.600
112 Loss: 1.386 | Acc: 52.740
113 Loss: 1.382 | Acc: 52.860
114 Loss: 1.378 | Acc: 52.970
115 Loss: 1.374 | Acc: 53.180
116 Loss: 1.370 | Acc: 53.310
117 Loss: 1.366 | Acc: 53.440
118 Loss: 1.362 | Acc: 53.550
119 Loss: 1.358 | Acc: 53.690
120 Loss: 1.355 | Acc: 53.830
121 Loss: 1.351 | Acc: 54.010
122 Loss: 1.347 | Acc: 54.070
123 Loss: 1.343 | Acc: 54.180
124 Loss: 1.340 | Acc: 54.310
125 Loss: 1.336 | Acc: 54.420
126 Loss: 1.332 | Acc: 54.550
127 Loss: 1.329 | Acc: 54.710
128 Loss: 1.325 | Acc: 54.760
129 Loss: 1.321 | Acc: 54.920
130 Loss: 1.318 | Acc: 55.080
131 Loss: 1.314 | Acc: 55.260
132 Loss: 1.310 | Acc: 55.450
133 Loss: 1.307 | Acc: 55.500
134 Loss: 1.303 | Acc: 55.640
135 Loss: 1.300 | Acc: 55.770
136 Loss: 1.296 | Acc: 55.980
137 Loss: 1.292 | Acc: 56.160
138 Loss: 1.289 | Acc: 56.250
139 Loss: 1.286 | Acc: 56.290
140 Loss: 1.282 | Acc: 56.350
141 Loss: 1.281 | Acc: 56.550
142 Loss: 1.280 | Acc: 56.170
143 Loss: 1.275 | Acc: 56.590
144 Loss: 1.270 | Acc: 56.910
145 Loss: 1.268 | Acc: 56.930
146 Loss: 1.264 | Acc: 57.320
147 Loss: 1.260 | Acc: 57.380
148 Loss: 1.258 | Acc: 57.360
149 Loss: 1.254 | Acc: 57.730
150 Loss: 1.250 | Acc: 57.840
151 Loss: 1.248 | Acc: 57.770
152 Loss: 1.245 | Acc: 58.000
153 Loss: 1.242 | Acc: 58.150
154 Loss: 1.239 | Acc: 57.980
155 Loss: 1.235 | Acc: 58.330
156 Loss: 1.233 | Acc: 58.460
157 Loss: 1.230 | Acc: 58.550
158 Loss: 1.227 | Acc: 58.580
159 Loss: 1.224 | Acc: 58.870
160 Loss: 1.221 | Acc: 58.810
161 Loss: 1.218 | Acc: 58.920
162 Loss: 1.216 | Acc: 59.290
163 Loss: 1.212 | Acc: 59.210
164 Loss: 1.210 | Acc: 59.170
165 Loss: 1.207 | Acc: 59.490
166 Loss: 1.204 | Acc: 59.500
167 Loss: 1.201 | Acc: 59.490
168 Loss: 1.198 | Acc: 59.690
169 Loss: 1.195 | Acc: 59.820
170 Loss: 1.193 | Acc: 59.830
171 Loss: 1.190 | Acc: 60.130
172 Loss: 1.187 | Acc: 60.200
173 Loss: 1.184 | Acc: 60.390
174 Loss: 1.181 | Acc: 60.420
175 Loss: 1.179 | Acc: 60.530
176 Loss: 1.176 | Acc: 60.630
177 Loss: 1.173 | Acc: 60.830
178 Loss: 1.170 | Acc: 60.990
179 Loss: 1.168 | Acc: 60.860
180 Loss: 1.165 | Acc: 61.100
181 Loss: 1.162 | Acc: 61.240
182 Loss: 1.159 | Acc: 61.220
183 Loss: 1.157 | Acc: 61.360
184 Loss: 1.154 | Acc: 61.330
185 Loss: 1.151 | Acc: 61.580
186 Loss: 1.149 | Acc: 61.600
187 Loss: 1.146 | Acc: 61.750
188 Loss: 1.143 | Acc: 61.940
189 Loss: 1.141 | Acc: 61.990
190 Loss: 1.138 | Acc: 62.130
191 Loss: 1.136 | Acc: 62.180
192 Loss: 1.133 | Acc: 62.300
193 Loss: 1.130 | Acc: 62.460
194 Loss: 1.127 | Acc: 62.390
195 Loss: 1.125 | Acc: 62.610
196 Loss: 1.122 | Acc: 62.590
197 Loss: 1.120 | Acc: 62.870
198 Loss: 1.118 | Acc: 62.660
199 Loss: 1.115 | Acc: 62.970
running k-means on cuda..
[running kmeans]: 43it [00:07,  5.98it/s, center_shift=0.000000, iteration=43, tol=0.000100]
torch.Size([10000])
0 Loss: 0.693 | Acc: 50.300
1 Loss: 0.679 | Acc: 62.430
2 Loss: 0.646 | Acc: 69.620
3 Loss: 0.623 | Acc: 66.780
4 Loss: 0.599 | Acc: 72.920
5 Loss: 0.573 | Acc: 73.160
6 Loss: 0.559 | Acc: 71.900
7 Loss: 0.543 | Acc: 73.750
8 Loss: 0.534 | Acc: 74.230
9 Loss: 0.534 | Acc: 73.940
10 Loss: 0.524 | Acc: 74.620
11 Loss: 0.506 | Acc: 75.420
12 Loss: 0.507 | Acc: 74.900
13 Loss: 0.520 | Acc: 75.130
14 Loss: 0.502 | Acc: 74.670
15 Loss: 0.489 | Acc: 76.040
16 Loss: 0.501 | Acc: 76.590
17 Loss: 0.483 | Acc: 76.260
18 Loss: 0.485 | Acc: 76.070
19 Loss: 0.484 | Acc: 77.590
20 Loss: 0.472 | Acc: 77.830
21 Loss: 0.479 | Acc: 76.480
22 Loss: 0.466 | Acc: 78.220
23 Loss: 0.470 | Acc: 78.350
24 Loss: 0.464 | Acc: 77.680
25 Loss: 0.462 | Acc: 78.000
26 Loss: 0.462 | Acc: 78.970
27 Loss: 0.455 | Acc: 78.840
28 Loss: 0.458 | Acc: 78.100
29 Loss: 0.451 | Acc: 79.110
30 Loss: 0.450 | Acc: 79.280
31 Loss: 0.450 | Acc: 78.690
32 Loss: 0.443 | Acc: 79.650
33 Loss: 0.444 | Acc: 79.710
34 Loss: 0.442 | Acc: 79.590
35 Loss: 0.436 | Acc: 79.970
36 Loss: 0.437 | Acc: 80.100
37 Loss: 0.435 | Acc: 79.720
38 Loss: 0.430 | Acc: 80.280
39 Loss: 0.428 | Acc: 80.430

